番号区画コード,MA,番号,市外局番,市内局番,事業者,使用状況,備考
001,札幌,011797,011,797,ソフトバンク株式会社,使用中,
001,札幌,011798,011,798,ソフトバンク株式会社,使用中,
001,札幌,011799,011,799,東日本電信電話株式会社,使用中,
001,札幌,011800,011,800,,未使用,
001,札幌,011801,011,801,東日本電信電話株式会社,使用中,
001,札幌,011802,011,802,東日本電信電話株式会社,使用中,
001,札幌,011803,011,803,ソフトバンク株式会社,使用中,
001,札幌,011804,011,804,ソフトバンク株式会社,使用中,
001,札幌,011805,011,805,ソフトバンク株式会社,使用中,
001,札幌,011806,011,806,ソフトバンク株式会社,使用中,
001,札幌,011807,011,807,東日本電信電話株式会社,使用中,
001,札幌,011808,011,808,ソフトバンク株式会社,使用中,
001,札幌,011809,011,809,東日本電信電話株式会社,使用中,
001,札幌,011810,011,810,,未使用,
001,札幌,011811,011,811,東日本電信電話株式会社,使用中,
001,札幌,011812,011,812,東日本電信電話株式会社,使用中,
001,札幌,011813,011,813,東日本電信電話株式会社,使用中,
001,札幌,011814,011,814,東日本電信電話株式会社,使用中,
001,札幌,011815,011,815,東日本電信電話株式会社,使用中,
001,札幌,011816,011,816,東日本電信電話株式会社,使用中,
001,札幌,011817,011,817,東日本電信電話株式会社,使用中,
001,札幌,011818,011,818,東日本電信電話株式会社,使用中,
001,札幌,011819,011,819,,未使用,
001,札幌,011820,011,820,東日本電信電話株式会社,使用中,
001,札幌,011821,011,821,東日本電信電話株式会社,使用中,
001,札幌,011822,011,822,東日本電信電話株式会社,使用中,
001,札幌,011823,011,823,東日本電信電話株式会社,使用中,
001,札幌,011824,011,824,東日本電信電話株式会社,使用中,
001,札幌,011825,011,825,東日本電信電話株式会社,使用中,
001,札幌,011826,011,826,東日本電信電話株式会社,使用中,
001,札幌,011827,011,827,東日本電信電話株式会社,使用中,
001,札幌,011828,011,828,ソフトバンク株式会社,使用中,
001,札幌,011829,011,829,,未使用,
001,札幌,011830,011,830,,未使用,
001,札幌,011831,011,831,東日本電信電話株式会社,使用中,
001,札幌,011832,011,832,東日本電信電話株式会社,使用中,
001,札幌,011833,011,833,東日本電信電話株式会社,使用中,
001,札幌,011834,011,834,ソフトバンク株式会社,使用中,
001,札幌,011835,011,835,ソフトバンク株式会社,使用中,
001,札幌,011836,011,836,東日本電信電話株式会社,使用中,
001,札幌,011837,011,837,東日本電信電話株式会社,使用中,
001,札幌,011838,011,838,ソフトバンク株式会社,使用中,
001,札幌,011839,011,839,ソフトバンク株式会社,使用中,
001,札幌,011840,011,840,,未使用,
001,札幌,011841,011,841,東日本電信電話株式会社,使用中,
001,札幌,011842,011,842,東日本電信電話株式会社,使用中,
001,札幌,011843,011,843,,未使用,
001,札幌,011844,011,844,,未使用,
001,札幌,011845,011,845,,未使用,
001,札幌,011846,011,846,東日本電信電話株式会社,使用中,
001,札幌,011847,011,847,,未使用,
001,札幌,011848,011,848,,未使用,
001,札幌,011849,011,849,,未使用,
001,札幌,011850,011,850,東日本電信電話株式会社,使用中,
001,札幌,011851,011,851,東日本電信電話株式会社,使用中,
001,札幌,011852,011,852,東日本電信電話株式会社,使用中,
001,札幌,011853,011,853,東日本電信電話株式会社,使用中,
001,札幌,011854,011,854,東日本電信電話株式会社,使用中,
001,札幌,011855,011,855,東日本電信電話株式会社,使用中,
001,札幌,011856,011,856,東日本電信電話株式会社,使用中,
001,札幌,011857,011,857,東日本電信電話株式会社,使用中,
001,札幌,011858,011,858,東日本電信電話株式会社,使用中,
001,札幌,011859,011,859,東日本電信電話株式会社,使用中,
001,札幌,011860,011,860,東日本電信電話株式会社,使用中,
001,札幌,011861,011,861,東日本電信電話株式会社,使用中,
001,札幌,011862,011,862,東日本電信電話株式会社,使用中,
001,札幌,011863,011,863,東日本電信電話株式会社,使用中,
001,札幌,011864,011,864,東日本電信電話株式会社,使用中,
001,札幌,011865,011,865,東日本電信電話株式会社,使用中,
001,札幌,011866,011,866,東日本電信電話株式会社,使用中,
001,札幌,011867,011,867,東日本電信電話株式会社,使用中,
001,札幌,011868,011,868,東日本電信電話株式会社,使用中,
001,札幌,011869,011,869,,未使用,
001,札幌,011870,011,870,,未使用,
001,札幌,011871,011,871,東日本電信電話株式会社,使用中,
001,札幌,011872,011,872,東日本電信電話株式会社,使用中,
001,札幌,011873,011,873,東日本電信電話株式会社,使用中,
001,札幌,011874,011,874,東日本電信電話株式会社,使用中,
001,札幌,011875,011,875,東日本電信電話株式会社,使用中,
001,札幌,011876,011,876,東日本電信電話株式会社,使用中,
001,札幌,011877,011,877,,未使用,
001,札幌,011878,011,878,,未使用,
001,札幌,011879,011,879,東日本電信電話株式会社,使用中,
001,札幌,011880,011,880,,未使用,
001,札幌,011881,011,881,東日本電信電話株式会社,使用中,
001,札幌,011882,011,882,東日本電信電話株式会社,使用中,
001,札幌,011883,011,883,東日本電信電話株式会社,使用中,
001,札幌,011884,011,884,東日本電信電話株式会社,使用中,
001,札幌,011885,011,885,東日本電信電話株式会社,使用中,
001,札幌,011886,011,886,東日本電信電話株式会社,使用中,
001,札幌,011887,011,887,東日本電信電話株式会社,使用中,
001,札幌,011888,011,888,東日本電信電話株式会社,使用中,
001,札幌,011889,011,889,東日本電信電話株式会社,使用中,
001,札幌,011890,011,890,東日本電信電話株式会社,使用中,
001,札幌,011891,011,891,東日本電信電話株式会社,使用中,
001,札幌,011892,011,892,東日本電信電話株式会社,使用中,
001,札幌,011893,011,893,東日本電信電話株式会社,使用中,
001,札幌,011894,011,894,東日本電信電話株式会社,使用中,
001,札幌,011895,011,895,東日本電信電話株式会社,使用中,
001,札幌,011896,011,896,東日本電信電話株式会社,使用中,
001,札幌,011897,011,897,東日本電信電話株式会社,使用中,
001,札幌,011898,011,898,東日本電信電話株式会社,使用中,
001,札幌,011899,011,899,東日本電信電話株式会社,使用中,
001,札幌,011900,011,900,,使用不可,
001,札幌,011901,011,901,,使用不可,
001,札幌,011902,011,902,,使用不可,
001,札幌,011903,011,903,,使用不可,
001,札幌,011904,011,904,,使用不可,
001,札幌,011905,011,905,,使用不可,
001,札幌,011906,011,906,,使用不可,
001,札幌,011907,011,907,,使用不可,
001,札幌,011908,011,908,,使用不可,
001,札幌,011909,011,909,,使用不可,
001,札幌,011910,011,910,,使用不可,
001,札幌,011911,011,911,,使用不可,
001,札幌,011912,011,912,,使用不可,
001,札幌,011913,011,913,,使用不可,
001,札幌,011914,011,914,,使用不可,
001,札幌,011915,011,915,,使用不可,
001,札幌,011916,011,916,,使用不可,
001,札幌,011917,011,917,,使用不可,
001,札幌,011918,011,918,,使用不可,
001,札幌,011919,011,919,,使用不可,
001,札幌,011920,011,920,,使用不可,
001,札幌,011921,011,921,,使用不可,
001,札幌,011922,011,922,,使用不可,
001,札幌,011923,011,923,,使用不可,
001,札幌,011924,011,924,,使用不可,
001,札幌,011925,011,925,,使用不可,
001,札幌,011926,011,926,,使用不可,
001,札幌,011927,011,927,,使用不可,
001,札幌,011928,011,928,,使用不可,
001,札幌,011929,011,929,,使用不可,
001,札幌,011930,011,930,,使用不可,
001,札幌,011931,011,931,,使用不可,
001,札幌,011932,011,932,,使用不可,
001,札幌,011933,011,933,,使用不可,
001,札幌,011934,011,934,,使用不可,
001,札幌,011935,011,935,,使用不可,
001,札幌,011936,011,936,,使用不可,
001,札幌,011937,011,937,,使用不可,
001,札幌,011938,011,938,,使用不可,
001,札幌,011939,011,939,,使用不可,
001,札幌,011940,011,940,,使用不可,
001,札幌,011941,011,941,,使用不可,
001,札幌,011942,011,942,,使用不可,
001,札幌,011943,011,943,,使用不可,
001,札幌,011944,011,944,,使用不可,
001,札幌,011945,011,945,,使用不可,
001,札幌,011946,011,946,,使用不可,
001,札幌,011947,011,947,,使用不可,
001,札幌,011948,011,948,,使用不可,
001,札幌,011949,011,949,,使用不可,
001,札幌,011950,011,950,,使用不可,
001,札幌,011951,011,951,,使用不可,
001,札幌,011952,011,952,,使用不可,
001,札幌,011953,011,953,,使用不可,
001,札幌,011954,011,954,,使用不可,
001,札幌,011955,011,955,,使用不可,
001,札幌,011956,011,956,,使用不可,
001,札幌,011957,011,957,,使用不可,
001,札幌,011958,011,958,,使用不可,
001,札幌,011959,011,959,,使用不可,
001,札幌,011960,011,960,,使用不可,
001,札幌,011961,011,961,,使用不可,
001,札幌,011962,011,962,,使用不可,
001,札幌,011963,011,963,,使用不可,
001,札幌,011964,011,964,,使用不可,
001,札幌,011965,011,965,,使用不可,
001,札幌,011966,011,966,,使用不可,
001,札幌,011967,011,967,,使用不可,
001,札幌,011968,011,968,,使用不可,
001,札幌,011969,011,969,,使用不可,
001,札幌,011970,011,970,,使用不可,
001,札幌,011971,011,971,,使用不可,
001,札幌,011972,011,972,,使用不可,
001,札幌,011973,011,973,,使用不可,
001,札幌,011974,011,974,,使用不可,
001,札幌,011975,011,975,,使用不可,
001,札幌,011976,011,976,,使用不可,
001,札幌,011977,011,977,,使用不可,
001,札幌,011978,011,978,,使用不可,
001,札幌,011979,011,979,,使用不可,
001,札幌,011980,011,980,,使用不可,
001,札幌,011981,011,981,,使用不可,
001,札幌,011982,011,982,,使用不可,
001,札幌,011983,011,983,,使用不可,
001,札幌,011984,011,984,,使用不可,
001,札幌,011985,011,985,,使用不可,
001,札幌,011986,011,986,,使用不可,
001,札幌,011987,011,987,,使用不可,
001,札幌,011988,011,988,,使用不可,
001,札幌,011989,011,989,,使用不可,
001,札幌,011990,011,990,,使用不可,
001,札幌,011991,011,991,,使用不可,
001,札幌,011992,011,992,,使用不可,
001,札幌,011993,011,993,,使用不可,
001,札幌,011994,011,994,,使用不可,
001,札幌,011995,011,995,,使用不可,
001,札幌,011996,011,996,,使用不可,
001,札幌,011997,011,997,,使用不可,
001,札幌,011998,011,998,,使用不可,
001,札幌,011999,011,999,,使用不可,
002,千歳,012320,0123,20,東日本電信電話株式会社,使用中,
002,千歳,012321,0123,21,東日本電信電話株式会社,使用中,
002,千歳,012322,0123,22,東日本電信電話株式会社,使用中,
002,千歳,012323,0123,23,東日本電信電話株式会社,使用中,
002,千歳,012324,0123,24,東日本電信電話株式会社,使用中,
002,千歳,012325,0123,25,東日本電信電話株式会社,使用中,
002,千歳,012326,0123,26,東日本電信電話株式会社,使用中,
002,千歳,012327,0123,27,東日本電信電話株式会社,使用中,
002,千歳,012328,0123,28,東日本電信電話株式会社,使用中,
002,千歳,012329,0123,29,東日本電信電話株式会社,使用中,
002,千歳,012330,0123,30,,未使用,
002,千歳,012331,0123,31,ＫＤＤＩ株式会社,使用中,
002,千歳,012332,0123,32,東日本電信電話株式会社,使用中,
002,千歳,012333,0123,33,東日本電信電話株式会社,使用中,
002,千歳,012334,0123,34,東日本電信電話株式会社,使用中,
002,千歳,012335,0123,35,東日本電信電話株式会社,使用中,
002,千歳,012336,0123,36,東日本電信電話株式会社,使用中,
002,千歳,012337,0123,37,東日本電信電話株式会社,使用中,
002,千歳,012338,0123,38,ソフトバンク株式会社,使用中,
002,千歳,012339,0123,39,東日本電信電話株式会社,使用中,
002,千歳,012340,0123,40,東日本電信電話株式会社,使用中,
002,千歳,012341,0123,41,,未使用,
002,千歳,012342,0123,42,東日本電信電話株式会社,使用中,
002,千歳,012343,0123,43,ソフトバンク株式会社,使用中,
002,千歳,012344,0123,44,,未使用,
002,千歳,012345,0123,45,東日本電信電話株式会社,使用中,
002,千歳,012346,0123,46,東日本電信電話株式会社,使用中,
002,千歳,012347,0123,47,ＫＤＤＩ株式会社,使用中,
002,千歳,012348,0123,48,東日本電信電話株式会社,使用中,
002,千歳,012349,0123,49,東日本電信電話株式会社,使用中,
002,千歳,012360,0123,60,,未使用,
002,千歳,012361,0123,61,,使用不可,
002,千歳,012362,0123,62,,未使用,
002,千歳,012363,0123,63,,未使用,
002,千歳,012364,0123,64,,未使用,
002,千歳,012365,0123,65,,未使用,
002,千歳,012366,0123,66,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
002,千歳,012367,0123,67,,未使用,
002,千歳,012368,0123,68,ソフトバンク株式会社,使用中,
002,千歳,012369,0123,69,,未使用,
003,夕張,012350,0123,50,ソフトバンク株式会社,使用中,
003,夕張,012351,0123,51,,使用不可,
003,夕張,012352,0123,52,東日本電信電話株式会社,使用中,
003,夕張,012353,0123,53,東日本電信電話株式会社,使用中,
003,夕張,012354,0123,54,東日本電信電話株式会社,使用中,
003,夕張,012355,0123,55,東日本電信電話株式会社,使用中,
003,夕張,012356,0123,56,東日本電信電話株式会社,使用中,
003,夕張,012357,0123,57,東日本電信電話株式会社,使用中,
003,夕張,012358,0123,58,東日本電信電話株式会社,使用中,
003,夕張,012359,0123,59,東日本電信電話株式会社,使用中,
003,夕張,012390,0123,90,,未使用,
003,夕張,012391,0123,91,,未使用,
003,夕張,012392,0123,92,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
003,夕張,012393,0123,93,ＫＤＤＩ株式会社,使用中,
